,file,label,x0,y0,x1,y1,x_norm0,y_norm0,x_norm1,y_norm1
858,data\facesdb\s030\tif\s030-01_img.tif,5.0,227,112,436,429,0.3549953,0.23338163,0.68261915,0.8947936
859,data\facesdb\s030\tif\s030-02_img.tif,6.0,217,117,432,415,0.33943093,0.24415186,0.67600536,0.86536145
860,data\facesdb\s030\tif\s030-03_img.tif,7.0,232,118,432,467,0.3640428,0.2470656,0.6756388,0.9733811
861,data\facesdb\s030\tif\s030-04_img.tif,1.0,237,133,441,434,0.3714649,0.27832553,0.68913037,0.9043139
862,data\facesdb\s030\tif\s030-05_img.tif,3.0,225,130,429,432,0.35270703,0.27264208,0.67110884,0.9018938
863,data\facesdb\s030\tif\s030-06_img.tif,4.0,229,122,423,423,0.35839418,0.2543649,0.66152453,0.8826278
864,data\facesdb\s031\tif\s031-00_img.tif,0.0,216,114,430,403,0.33856335,0.2391653,0.6726732,0.84006655
865,data\facesdb\s031\tif\s031-01_img.tif,5.0,201,112,421,413,0.31497732,0.23429522,0.65936494,0.8608296
866,data\facesdb\s031\tif\s031-02_img.tif,6.0,211,128,429,422,0.32976073,0.26871562,0.6706663,0.88079584
867,data\facesdb\s031\tif\s031-03_img.tif,7.0,220,104,436,461,0.34473413,0.21787688,0.6812851,0.9605521
868,data\facesdb\s031\tif\s031-04_img.tif,1.0,216,129,426,423,0.33853,0.27073202,0.6670973,0.8826901
869,data\facesdb\s031\tif\s031-05_img.tif,3.0,221,135,434,429,0.34581935,0.2820445,0.67891943,0.8941226
870,data\facesdb\s031\tif\s031-06_img.tif,4.0,208,126,411,443,0.3254295,0.26429003,0.64257073,0.92344385
871,data\facesdb\s032\tif\s032-00_img.tif,0.0,226,106,429,414,0.35404912,0.22105402,0.67138314,0.8628221
872,data\facesdb\s032\tif\s032-01_img.tif,5.0,251,138,451,439,0.39329547,0.28936958,0.7054468,0.91560066
873,data\facesdb\s032\tif\s032-02_img.tif,6.0,252,120,451,402,0.39435974,0.251107,0.7061714,0.83818734
874,data\facesdb\s032\tif\s032-03_img.tif,7.0,259,105,453,429,0.4048146,0.22017428,0.7082573,0.8954855
875,data\facesdb\s032\tif\s032-04_img.tif,1.0,246,138,452,439,0.38527805,0.2883593,0.7065546,0.9152771
876,data\facesdb\s032\tif\s032-05_img.tif,3.0,237,124,437,420,0.37071413,0.2601946,0.6834015,0.87591785
877,data\facesdb\s032\tif\s032-06_img.tif,4.0,242,125,432,434,0.37862948,0.26188508,0.6758363,0.90603626
878,data\facesdb\s033\tif\s033-00_img.tif,0.0,220,96,424,404,0.34405547,0.20207655,0.6625673,0.8432195
879,data\facesdb\s033\tif\s033-01_img.tif,5.0,223,98,424,394,0.34960765,0.20602411,0.66301864,0.822223
880,data\facesdb\s033\tif\s033-02_img.tif,6.0,221,92,421,416,0.34645063,0.19219136,0.65798885,0.8684373
881,data\facesdb\s033\tif\s033-03_img.tif,7.0,221,79,415,425,0.34645933,0.16599014,0.6493299,0.88674545
882,data\facesdb\s033\tif\s033-04_img.tif,1.0,230,113,425,432,0.36022243,0.23649386,0.66443264,0.9009055
883,data\facesdb\s033\tif\s033-05_img.tif,3.0,216,100,421,405,0.33894843,0.2102646,0.65831006,0.8448607
884,data\facesdb\s033\tif\s033-06_img.tif,4.0,213,101,410,422,0.33395964,0.21199581,0.6414856,0.87997854
885,data\facesdb\s034\tif\s034-00_img.tif,0.0,217,112,429,424,0.3404854,0.2353968,0.6709234,0.8834707
886,data\facesdb\s034\tif\s034-01_img.tif,5.0,207,123,411,430,0.3238427,0.25773743,0.6427026,0.8969376
887,data\facesdb\s034\tif\s034-02_img.tif,6.0,190,129,402,459,0.2981006,0.27010402,0.6291378,0.9566802
888,data\facesdb\s034\tif\s034-03_img.tif,7.0,195,96,392,415,0.30488166,0.20201796,0.6134125,0.8646365
889,data\facesdb\s034\tif\s034-04_img.tif,1.0,228,93,447,446,0.35768145,0.19485742,0.6984599,0.9293079
890,data\facesdb\s034\tif\s034-05_img.tif,3.0,198,93,402,412,0.30998662,0.1946142,0.6294378,0.86016893
891,data\facesdb\s034\tif\s034-06_img.tif,4.0,225,86,415,415,0.35191077,0.17985219,0.6488007,0.8662098
892,data\facesdb\s035\tif\s035-00_img.tif,0.0,229,122,433,411,0.3582832,0.25509393,0.6773026,0.8571968
893,data\facesdb\s035\tif\s035-01_img.tif,5.0,214,128,415,412,0.3353278,0.26723972,0.64888835,0.8589004
894,data\facesdb\s035\tif\s035-02_img.tif,6.0,214,140,426,459,0.33514363,0.2924748,0.6662962,0.95764226
895,data\facesdb\s035\tif\s035-03_img.tif,7.0,223,127,430,426,0.34960276,0.26598084,0.673027,0.88808477
896,data\facesdb\s035\tif\s035-04_img.tif,1.0,224,142,432,453,0.3509776,0.29586977,0.6756688,0.9439526
897,data\facesdb\s035\tif\s035-05_img.tif,3.0,238,147,441,442,0.37287092,0.30742902,0.68948853,0.9215798
898,data\facesdb\s035\tif\s035-06_img.tif,4.0,215,135,426,434,0.33618158,0.28193563,0.66710335,0.9062397
899,data\facesdb\s036\tif\s036-00_img.tif,0.0,231,95,453,405,0.3614253,0.19872928,0.70791245,0.84429836
900,data\facesdb\s036\tif\s036-01_img.tif,5.0,232,93,450,392,0.3631906,0.19545785,0.7038376,0.8186995
901,data\facesdb\s036\tif\s036-02_img.tif,6.0,225,86,443,394,0.35199308,0.1801697,0.6932317,0.8228432
902,data\facesdb\s036\tif\s036-03_img.tif,7.0,235,83,447,422,0.36750227,0.17396122,0.6992956,0.88118917
903,data\facesdb\s036\tif\s036-04_img.tif,1.0,226,96,453,421,0.35448983,0.20020819,0.7087946,0.87796915
904,data\facesdb\s036\tif\s036-05_img.tif,3.0,220,98,434,401,0.3437618,0.20491317,0.67859304,0.83660173
905,data\facesdb\s036\tif\s036-06_img.tif,4.0,249,108,442,398,0.38927305,0.22560045,0.6911986,0.83027947
906,data\facesdb\s037\tif\s037-00_img.tif,0.0,230,94,458,415,0.3604487,0.19665766,0.7160034,0.86603296
907,data\facesdb\s037\tif\s037-01_img.tif,5.0,221,96,447,418,0.34581637,0.20183393,0.6984509,0.87205076
908,data\facesdb\s037\tif\s037-02_img.tif,6.0,217,101,446,435,0.33931136,0.21213394,0.69702697,0.90674096
909,data\facesdb\s037\tif\s037-03_img.tif,7.0,235,96,446,426,0.36846936,0.20191821,0.69739115,0.8887942
910,data\facesdb\s037\tif\s037-04_img.tif,1.0,228,102,444,422,0.3568135,0.21358043,0.6948468,0.88105017
911,data\facesdb\s037\tif\s037-05_img.tif,3.0,224,106,435,418,0.35012305,0.22283027,0.6800705,0.87166893
912,data\facesdb\s037\tif\s037-06_img.tif,4.0,234,114,456,451,0.3662739,0.23750776,0.7126285,0.9411977
913,data\facesdb\s038\tif\s038-00_img.tif,0.0,251,155,459,425,0.39305833,0.32428488,0.7173395,0.8867209
914,data\facesdb\s038\tif\s038-01_img.tif,5.0,239,102,473,414,0.37426868,0.21351486,0.73944104,0.8625836
915,data\facesdb\s038\tif\s038-02_img.tif,6.0,228,110,464,429,0.35741627,0.22923833,0.7253152,0.8947707
916,data\facesdb\s038\tif\s038-03_img.tif,7.0,209,106,439,440,0.3268621,0.22191861,0.6866543,0.91748273
917,data\facesdb\s038\tif\s038-04_img.tif,1.0,223,112,456,424,0.34866756,0.23541498,0.7128698,0.88523185
918,data\facesdb\s038\tif\s038-05_img.tif,3.0,228,115,455,409,0.3569093,0.24132434,0.7123176,0.8535838
919,data\facesdb\s038\tif\s038-06_img.tif,4.0,224,116,454,433,0.35075164,0.2424128,0.71063375,0.90301275
